-2.6370158,-3.127656
0.6422038,0.422917
-5.538574,-6.2978816
-8.251847,-9.114557
2.597167,0.5194908
6.4935474,5.409709
3.3808935,1.3634795
-1.3337909,-1.7837484
1.8850644,0.58571607
2.7846942,1.789224
8.061732,8.079862
-0.8448876,-3.3659348
-1.9640708,-7.3844934
-3.7666667,-8.552879
1.0207473,-3.083125
6.6500025,10.179493
-0.7306075,-2.262011
3.6950696,2.06172
5.653276,5.155599
-2.0436935,-4.831437
10.802957,10.674339
1.4157842,-0.59237325
7.239523,7.1344876
-1.872623,-2.1685576
4.525104,2.6359713
7.8337374,7.5490956
8.231076,7.5238795
-0.5078158,-2.0996826
3.2305398,0.42984772
8.253604,9.394083
0.9928967,-2.837141
-1.322158,-2.5477579
6.503386,6.0596657
-9.456819,-11.281329
-2.10726,-4.1049547
2.5989008,-0.4926859
0.5670571,-1.6012659
3.1276655,0.96768045
4.222372,2.6249795
-2.8050432,-6.36843
4.9165325,4.1976924
5.01036,6.7970185
2.3118105,-1.4379487
5.409939,15.479406
0.45051914,-1.2260259
4.3858633,5.768676
1.862612,0.46662602
4.057351,2.0543518
8.272106,8.631611
2.460075,0.74010956
-1.1165916,-8.853279
2.9127488,2.1958444
0.9044535,-3.548945
1.9606216,-2.434627
2.3180718,-1.2458763
4.2818227,2.3143775
4.367411,3.0456102
1.7228754,-3.093421
1.557019,-2.9510503
-0.16155553,-5.7518535
6.4714966,9.262799
4.1735897,2.0818841
-1.2116861,-2.9803996
-1.546,-7.6079664
2.390871,0.38346034
4.7244797,4.279804
3.873456,1.6054345
6.2409353,5.838142
2.5551434,-0.8340802
5.8794017,4.71378
5.672559,4.30558
3.7000406,1.3102491
3.8031778,1.6815745
0.66188127,-0.94300723
5.7804356,4.4590983
5.9325953,5.1710267
6.717119,5.681035
-3.5474136,-4.7357006
-0.24482465,-1.955029
-1.4482961,-4.634338
2.1853905,0.7729908
12.350034,14.217206
6.419428,5.3326883
4.6853557,3.0381944
15.847372,16.804386
-4.891041,-6.1324377
5.9936194,5.416876
10.561623,10.288691
5.0479264,22.240808
9.053041,8.476344
4.1173224,2.1759498
0.3568892,-3.822523
1.188163,-3.1335475
4.123974,2.5058618
3.7855756,1.5051913
2.2551234,-0.8440585
-2.6985087,-7.038018
-0.3883854,-4.668071
-1.9553648,-5.277857
3.2723813,0.55275106
4.0463324,2.1443834
4.542332,3.6332664
0.31136727,-4.825581
-0.90058124,-4.723582
4.527556,5.3466578
0.18213414,-5.0283985
5.6042414,8.887092
1.0298016,-4.15904
3.3633077,0.8146456
5.228471,5.1402655
1.8181329,3.4283113
1.8631357,-2.708387
3.512134,1.2282966
2.9318595,1.3159056
2.0466943,-1.9284899
1.8205016,-2.5348039
2.0796585,4.3830523
1.877951,-0.9610063
2.2411456,4.4697037
2.5938845,2.4743946
5.0117254,4.91411
12.252377,12.078515
6.1050224,5.8716116
7.6269817,7.3488007
5.264988,8.99582
17.378422,17.30051
9.098274,17.51297
5.9439774,10.061224
7.785661,7.026102
13.693144,13.606392
1.7308118,-0.95200986
4.5722704,4.0780773
2.9891334,-0.005974448
-1.1614357,-3.4740913
3.0761096,0.13978714
1.0877002,-4.2858715
-4.099616,-8.816714
-1.7961956,-4.5717554
3.4429684,1.6679441
2.6047027,-0.6561154
-0.42305243,-4.6963625
6.3021445,5.7262716
1.9580169,1.4826844
5.1912813,4.5027957
4.80056,4.0649123
-8.481084,-8.991495
-3.5640788,-4.5399685
-2.6034694,-4.5295053
-3.6105278,-4.1946154
-5.5103736,-6.411261
-3.610361,-5.6762795
5.0148635,5.8602247
4.0486774,1.9238485
5.4056854,3.9340055
6.9716206,7.9908123
4.0252533,1.8815762
2.7783432,-0.42888194
5.6211977,5.60379
-2.5507407,-4.768121
2.916621,0.5853777
4.1736,2.3493896
3.4329917,1.4851285
2.078459,1.3926185
4.327486,3.1431088
-2.1413543,-4.755991
-1.5795349,-4.0021625
3.8777442,1.6835219
5.489381,4.0585866
7.5883584,7.2489142
4.326342,2.3732028
-6.3121796,-8.171709
2.0774457,-1.4380181
2.8814683,0.61257464
4.2138686,2.7470484
-1.296646,-4.605753
2.4302943,-0.58083695
3.7959232,1.5829527
-6.2526035,-9.345089
-2.5561645,-8.259817
0.32338417,-4.1278195
1.633432,-2.920182
-3.470779,-7.209143
1.4854813,-3.40354
6.3227043,12.411872
4.8057837,5.4608135
2.113625,-2.014644
3.3516178,1.8312525
4.934364,4.7510357
4.218996,6.3081694
5.2906804,5.6434755
0.42229795,-3.8246517
2.0813482,8.714523
-4.627115,-7.8672748
1.8502591,0.15984522
1.887528,-1.2738962
5.8641567,4.5689898
1.5020845,-1.4872036
2.4837663,0.20757286
6.2449074,6.82715
5.540391,5.122384
6.248461,5.10246
8.3350525,7.957769
-3.486197,-5.6785746
4.1494174,3.5830173
-0.78966606,-3.076734
5.79129,9.09157
5.410432,3.949647
3.203807,0.82092035
4.4617014,2.7125576
3.8294744,1.8573902
6.5111976,5.4715204
7.252841,7.426975
4.070411,2.322571
4.0462394,1.8719269
5.13815,3.7525854
-3.4669752,-5.3133955
3.1440792,0.87752515
-0.385325,-2.9247875
-0.23389232,-1.4798341
7.7665477,7.0350885
1.8863672,-1.0044358
3.8480458,1.5416262
-0.03479541,-1.1591712
-1.7477304,-4.1934667
4.6200795,3.240127
-4.924969,-7.912447
5.9101706,5.335952
1.9039979,-0.23327908
1.1535573,-0.3858252
2.4240322,0.2938201
9.564914,11.434404
6.562971,5.5291567
3.7058876,1.6891723
7.2816563,6.8244295
6.2485275,5.1378055
4.5234885,3.6357012
4.3558292,2.892191
11.180326,10.863085
5.6802983,4.3761883
8.679428,8.0960865
2.2540598,1.2790407
5.775721,4.543139
1.4019902,-4.0989027
1.2472639,-0.79193866
8.924902,8.335565
3.9521668,2.7978354
3.9233506,4.090006
-0.3277615,-2.921053
-0.55174446,-6.5991735
2.2412744,-1.694728
7.879948,9.806462
6.1804543,6.964355
6.901291,7.3197317
-5.21954,-6.348129
5.6438446,4.6236877
2.697817,0.39199564
0.8563813,-1.4255469
5.032645,5.2148385
0.4107418,-2.1954677
3.1949186,0.3627065
-8.941232,-14.708897
0.45019293,-4.992761
4.1458087,2.0348961
6.222472,6.762515
0.9251582,-3.2186747
-3.7748673,-9.613537
0.43573257,-3.0419745
0.20584112,-4.340645
3.6187122,4.2666316
-3.5371912,-5.127037
4.167701,3.692935
4.6637826,3.317605
6.3930025,5.468238
3.2575436,1.4716051
2.305467,-0.80484974
-2.1890686,-3.451936
-2.3335917,-7.0689397
3.9054227,1.849324
3.1908667,1.4201199
6.840349,10.559121
2.1784644,-0.52771497
0.30716163,-0.94399065
0.44197288,-2.300516
1.0840598,-0.3627956
1.8302922,-1.6101862
7.0070558,8.923054
8.515891,8.020296
0.56935734,-1.3368262
-2.15279,-6.671976
7.671378,7.6408668
0.695597,0.13682583
11.010944,10.664158
-0.43556625,-1.4844477
5.587476,5.65841
-3.0465097,-3.700018
1.7159547,-1.6589394
4.6261406,3.4563165
-1.260439,-1.9340069
-1.4848878,-2.2225008
7.5882106,6.959162
5.370511,4.024327
-4.2835236,-8.066401
1.1293329,-2.1178124
-2.1219354,-7.3790684
3.1952958,0.96804094
1.4288081,-2.163448
2.3757741,0.082965314
-0.6284922,-2.9471865
6.9477267,8.964766
-1.5059264,-3.8723896
2.5389829,-0.5150204
1.1212797,-0.097982794
-4.46696,-6.802852
6.282152,11.9482975
2.8384833,2.2691853
5.0874214,3.7471676
3.799381,2.3926802
0.38422102,-2.4125507
2.836237,1.4820426
0.49930784,-0.52354956
-4.4591684,-5.813355
4.164449,3.102406
-0.16761208,-2.4486067
-0.7590246,-4.473292
0.051510293,-3.5733743
5.510088,4.1173453
1.0572269,-2.4377928
0.35511342,-2.0617232
0.8765149,-2.4097931
3.7241406,1.7430799
6.985578,6.655264
5.788513,4.7921963
6.036141,5.6378655
5.508445,4.097492
3.8061328,1.5263056
6.9492106,6.439789
3.2227216,2.0459833
7.941921,7.9741483
5.7409854,5.1121616
6.4408345,5.3614707
5.86801,6.4025745
1.6566575,0.26226455
6.198831,8.526574
5.6599913,15.704317
4.1329174,2.2022178
1.3168789,-2.7808933
2.910211,0.044471927
3.1199481,0.54816926
4.608088,6.7142606
6.146035,5.220716
-4.241345,-15.210619
-2.4037275,-19.739162
-2.8024437,-10.513748
-6.356137,-20.335161
-4.0451617,-15.258342
-4.793783,-18.071423
1.3659395,-3.7713048
-3.1035895,-13.914156
0.49570304,-9.105023
-0.6110811,-9.905681
2.901782,0.6663594
-1.3667072,-3.0066123
4.2221794,9.047367
-2.361038,-5.0706267
7.2852116,7.870551
-0.677091,-2.0428467
1.5420618,-0.57694405
4.2106504,2.5664587
0.7790944,-2.461223
-0.82248557,-2.088311
1.7418699,-2.8185127
-0.7046158,-2.2823234
-0.69627225,-2.3847458
5.7680106,4.7749777
4.059146,3.248043
-2.4574907,-3.8512306
7.068467,6.12179
1.6957743,-0.024160706
2.227129,0.67737585
3.566391,2.6070151
4.098505,2.4580028
1.8789887,-1.2363409
0.3025275,-3.7347512
2.9148173,1.3734127
1.3196994,-3.3236842
-8.284794,-10.879563
1.350925,-2.762659
-4.2813525,-8.081917
4.2358913,5.485356
1.5385408,-3.6269739
0.12798154,-1.6745961
7.1470947,6.2954397
6.0706787,5.299513
-1.1457026,-1.8300301
0.27582374,-3.5513732
0.37904638,-0.7689751
3.6819541,1.4490983
1.4737992,-2.2056222
4.558664,3.6847568
3.1239507,2.1119761
6.9382257,6.410694
7.0351715,6.094344
0.39843696,-1.1193455
4.307043,3.1014242
2.636683,-0.7702888
3.9368346,3.2859743
-1.7779647,-3.82018
7.7842703,8.21755
4.252435,2.223931
6.1272807,5.145235
3.680131,1.697773
5.7553883,8.736265
-2.5031505,-6.883285
5.5463195,5.347828
-0.56221735,-3.017745
4.337287,2.448705
4.3287992,3.4349692
5.748538,6.486545
0.168477,-3.9063492
5.8033113,4.836221
-5.573867,-9.0153675
-2.0744314,-2.649817
0.2957009,-0.27791357
0.33151454,-3.1246233
-5.0478296,-5.8089256
-6.720951,-9.339148
-2.8923144,-5.023174
-0.6035508,-6.487761
0.1309278,-0.16103002
4.6792436,3.4026723
1.4820507,-3.9005961
2.3936753,-0.04606262
0.63074446,-1.1943336
5.9195795,4.664596
4.0628986,2.6523814
4.5725703,2.8012004
5.5316734,4.173567
6.49382,5.5146837
8.876482,8.321745
4.113591,2.8779798
-4.8356123,-12.843693
1.4104686,-0.75520307
6.0688214,5.8710055
1.8323045,0.29835093
3.4345183,0.8958018
3.9824202,2.8458018
0.03854351,-1.0441548
2.7853742,3.3516307
-6.3991904,-7.8310847
-0.43998635,-1.125196
0.11404336,-9.4015875
2.919495,4.686319
1.3485945,-2.2531316
-3.6217613,-7.5904946
1.789926,-2.923702
2.7634158,-0.48289034
1.159841,-4.560864
1.1379389,-1.4969391
-0.83980715,-6.8803716
-1.989889,-10.426039
0.8027904,-1.4387109
-0.9434691,-3.004398
-6.6202154,-9.494705
-6.112317,-6.1638994
-3.1301293,-6.0005403
5.544005,4.349969
6.5105176,5.4166393
2.1246264,0.80904555
1.0786083,-1.2657735
7.1230097,7.1194115
3.86898,1.578259
-1.1140814,-3.7274542
6.8246675,5.8770037
1.2780256,-4.2131767
-5.5359554,-8.843975
0.1730086,-0.39499658
4.15782,5.727562
0.76048315,-2.0238972
-1.225834,-4.5927725
5.693526,4.7915573
1.8788254,-0.06020078
2.6688206,0.35919094
6.327124,5.4969635
3.3825066,0.73254144
5.802386,9.427088
3.761225,1.6096895
3.4846463,1.2421178
2.7985647,1.2551056
2.775446,1.3372165
0.4479478,-1.9544947
5.6318717,4.9226418
12.253131,12.193811
6.756798,6.38433
3.0890832,1.5032282
3.6382744,2.6081076
-4.566117,-5.017975
5.5561304,4.931902
6.2526255,6.409616
7.1066637,6.6992044
5.35903,4.3542795
6.0672064,5.645377
2.3720179,-0.40938827
3.675188,1.4336485
3.1137347,0.61527187
7.8573995,7.2555656
3.0919175,3.5773435
1.3397716,-0.6798949
2.5398283,0.9819425
2.8304877,4.5734396
1.9906776,-0.038245913
4.3136487,3.3480225
0.31411326,-0.40875256
1.2462637,-2.2287998
-4.067956,-6.377006
-0.62991214,-0.86736417
-0.7513154,-0.96767396
-0.22153883,0.6293997
2.0482006,-0.2726276
4.5859256,2.9295874
1.92717,1.3212293
1.1194757,-2.8259006
2.361874,-1.3991481
-6.452487,-7.903028
0.5272295,-3.2188866
-7.4967976,-9.950035
3.7360802,2.4738266
3.726518,2.6946614
-0.10663337,-2.1295686
2.843858,1.2191986
4.1185727,2.4222305
4.801591,4.201314
5.5408325,4.3021054
4.8343773,3.242393
1.766329,0.45013458
5.0121193,3.9919777
6.5151577,5.437231
6.5073404,6.1077604
6.8396664,6.6274233
4.5712156,3.1480489
2.665832,0.80050075
3.8158813,2.6539075
2.05711,-2.1486652
3.4119568,2.072364
0.403204,-5.91208
2.0304084,-2.186316
2.2064214,-1.7104907
1.8024616,-2.7629783
3.8094237,1.7469639
3.2698116,3.9744473
1.0646992,-3.8716054
7.3857646,6.839113
-2.0502334,-5.384755
5.628937,5.2708235
4.3291655,2.6090722
7.219677,6.8082485
1.9671457,0.7546305
3.8408294,1.7037438
1.9724745,-1.4273484
2.0191925,-0.1727862
7.5799723,6.7755075
-4.8291636,-6.101097
-13.989611,-14.827473
2.956894,0.5971562
-7.887971,-7.8498597
-3.810143,-3.8976243
0.43596113,0.053984784
2.3472426,2.2995176
-6.2286882,-8.496195
-7.1099997,-6.9581127
2.1540184,-0.29715094
-5.0409484,-7.9927754
1.1527644,-5.08092
-4.013995,-10.169545
-9.430222,-13.498849
-5.795503,-8.260715
-9.561825,-12.59004
-7.069898,-11.092337
3.9224787,6.5174665
-0.94385517,-2.9804718
-10.156109,-12.614399
6.896592,5.9125834
3.5777497,1.2781042
-0.685018,-2.5676131
5.1115665,4.556644
2.073388,-0.15389094
2.005968,-1.0091443
2.439301,-0.50390697
0.4887402,-1.6643069
6.5851665,6.000378
3.178116,2.5657945
-0.5213722,-1.8667866
2.4528527,6.752131
7.601101,6.839631
3.635863,2.4508271
1.3289564,-1.9999807
2.5305083,-1.0143516
3.3659592,0.70432854
3.7082653,2.6866822
-3.7734964,-5.3513885
-2.3241892,-9.080192
-4.555288,-9.994443
0.11797564,-5.8886557
0.71307033,-7.094489
0.79296225,-6.5127254
1.4459413,-3.4342442
0.4858521,-8.176519
1.713701,-2.7342544
-5.4951973,-10.621152
0.7588232,-6.0086403
1.0003493,-5.6786003
4.071416,1.9154261
1.3491883,1.4638604
-1.0201552,-5.0238953
0.66010505,-4.3584414
6.4968348,6.203794
-0.2544825,-2.5362108
-3.9145393,-8.732352
1.7525427,-0.98168916
1.9236102,-1.1199408
4.1205063,2.0328019
3.1166563,0.2122192
-7.2774105,-8.311851
-1.3911548,-3.1011038
1.8613256,-0.5561718
-2.9525042,-4.660636
6.7140365,5.678893
7.005293,6.040862
0.79770756,-0.7665264
1.3989685,-1.4353002
-2.6961908,-4.4841056
2.4485657,-0.26661557
-0.804513,-4.580442
-2.8783035,-8.279257
1.0732417,-4.659836
-0.51476586,-7.9832573
2.4857304,-0.9776395
2.0306818,-1.314023
-2.180887,-7.909726
1.9861343,-2.3632905
1.2795801,9.204305
2.1730058,-1.3475828
3.2425056,0.46327785
1.3879265,-3.1766758
-1.7028697,-4.295483
2.33011,-1.4707023
2.3491602,1.5730482
1.8601613,-2.7135894
2.02215,-0.08105595
-8.103991,-11.36485
1.1820052,-1.9282277
-4.222257,-6.6562657
-0.46055868,-4.1325083
-2.6094105,-4.303365
-1.1425402,-4.728551
3.4007285,1.0138917
2.7019176,-0.5243074
5.131929,3.8623083
1.7092183,0.7795712
1.5657383,-1.723056
4.0052047,1.9287765
2.7518334,-0.3719252
7.6717324,7.1241684
2.392549,1.8691653
5.705577,5.229537
0.8236677,0.15956727
5.407829,4.051335
7.041481,6.3004065
3.359706,1.4973783
5.7352834,5.0687127
6.8042727,5.998456
-7.065442,-9.239948
0.9534339,-1.1257491
6.8855233,6.539995
-2.6744735,-3.401289
3.736296,1.8801682
5.023255,4.851735
3.1420984,2.1807802
3.0489144,1.4045109
1.9190083,-0.20885286
3.163021,1.2882923
8.53073,8.03089
6.2681,5.5047174
2.6739044,0.43927476
5.1096773,3.527796
5.175943,3.7428834
3.7786908,1.5808958
3.6795502,1.2734294
4.2016735,2.2134848
5.20094,3.654562
-2.0841706,-5.196892
2.0819004,0.70617795
2.095056,-1.4970647
1.9272707,-2.1892436
-6.121485,-13.038923
0.30540693,-7.3017936
0.34979272,-8.474014
1.3518219,-3.9815094
0.967782,-5.771008
-2.6002858,-10.21974
0.60673386,4.2656136
5.325237,4.524694
3.4078774,3.3424325
4.817404,3.6499739
2.2328079,0.333533
5.147538,4.1820726
3.3364415,4.2459764
1.5893223,-1.0543933
4.366918,2.4523916
1.5971112,-1.4398266
3.7868342,1.4661677
1.663759,-2.3111665
3.3233213,1.566403
-2.3886352,-6.3375087
-0.1749813,-4.5581884
-0.64355373,-4.2787895
4.292142,5.1100354
0.9101163,-2.2376642
5.170624,3.7783682
3.5083737,0.9861472
4.1943107,2.313127
-3.039003,-10.158481
-4.1751533,-5.322092
1.6490613,-1.5494503
1.287313,-1.2981989
-1.461351,-1.7697443
-3.128513,-6.5608497
-5.8024197,-8.32522
-0.63091123,-3.6119967
3.9112897,1.7100703
-3.5495493,-4.6174088
6.728299,6.556472
-8.167158,-8.45629
-8.115215,-8.511319
0.79247653,0.59091014
1.9808745,1.7142336
3.1657634,2.3701766
-5.4900937,-5.9965706
-4.0810494,-4.9359555
9.436586,9.209892
0.54503405,0.71746
0.42066056,-3.0709453
3.1259823,2.9470625
7.616866,7.2572036
2.5250542,-0.7312716
0.96422875,0.5024375
3.3596845,8.223495
9.842646,9.392144
-1.5758854,-1.8016976
3.9462638,2.9979084
-4.7523866,-5.3500605
2.2755072,0.6446204
1.8723017,0.5830524
6.779352,13.19157
4.497966,7.7890425
0.27431098,-1.0199647
-2.043142,-3.6659408
1.3600807,-0.47805297
3.3461552,1.4461524
2.1307278,0.026807435
10.713022,10.589266
5.0573034,3.7658372
2.7800245,1.0090904
-0.092513256,-0.45777234
-0.88373554,-3.711514
5.9010243,14.772802
6.207648,5.660985
1.7691545,1.212021
3.121822,2.8170564
11.109439,12.132505
-0.46928868,-1.5780998
3.1452177,1.1076881
-3.6146376,-4.8334084
0.69518197,-2.422352
-1.8179368,-3.2621937
-2.734343,-4.9669843
3.622119,9.75623
1.6870582,-1.6279542
4.0565906,5.0291204
-4.232982,-6.2362394
3.6464047,1.2763207
4.922248,3.2782338
-4.549884,-7.0147343
3.9282634,2.1783745
-5.6127853,-7.347249
-0.48702356,-3.3008919
6.0191355,9.403765
-9.511636,-11.199031
1.6563954,-0.8776405
-4.8982577,-7.1388154
4.595131,2.77325
-0.5388157,-5.470296
5.2829256,4.008721
4.1061263,1.9971607
-0.6350302,-5.5581956
0.26696378,-1.4014016
3.0844343,1.9791223
6.00615,5.3713555
1.9765263,3.3547804
3.598735,1.124214
5.45875,4.67214
5.3400583,4.5114746
3.2383397,1.2225196
6.1050563,4.945262
4.934619,3.5082226
1.4424901,-1.7051684
5.4489045,4.0177197
2.7487664,5.25951
4.1930847,2.558597
0.28214407,-5.0501657
2.085201,0.596635
6.231761,5.338091
6.0791044,7.3492517
3.3581634,1.7206556
6.1584806,5.7975016
8.080147,9.7114315
5.1844935,5.279718
3.638663,10.631604
3.7099812,3.0714238
1.2468905,-0.41231167
2.260292,4.153325
-8.396096,-8.788296
-6.368735,-8.830515
-9.369592,-11.945418
1.3913403,-0.55376184
-1.2900645,-4.4367
-13.595484,-15.814499
1.8301315,1.0494552
5.686017,4.6008925
-11.491078,-12.669114
-4.745316,-5.154829
4.1453114,2.1887677
3.0840948,0.32071674
1.7442701,5.9496903
4.465206,2.550119
4.8317485,5.109786
3.1607227,2.2177467
-0.4935878,-3.0237145
5.346601,3.8548298
5.9317923,7.6029067
3.0871658,0.26843432
5.6895475,4.9091473
6.061613,5.5965953
5.961099,8.569977
1.8675363,-1.2550844
4.320944,2.3225636
2.9752564,0.092935055
5.638099,4.935002
-0.61521924,-2.968742
-0.9266523,-4.1068225
2.231651,-1.5138017
-2.9820876,-5.367378
5.7842503,6.1641006
0.012977418,-3.4555721
2.3307614,-0.62076193
4.2763863,9.805551
2.7515707,0.388543
1.3189874,-4.4752884
-3.1396568,-9.137703
3.1201673,1.5002952
5.240462,8.089944
3.140082,1.4019961
2.2055855,-0.6838128
-0.734848,-7.2337093
2.0796802,0.10689205
2.4379804,3.1120973
0.62545174,-3.2345226
4.750041,5.4972944
3.7232594,1.3954729
1.5840223,3.341556
2.022275,4.0865297
